Date Time,Standard Equipment CAS 140CT,Gaussian CCT,Sinusoidal CCT,Parabolic CCT,Parabolic Fitted CCT,Gaussian Error (%),Sinusoidal Error (%),Parabolic Error (%),Parabolic Fitted Error (%)
09:34 AM,5507.667064688656,5302.632167240041,4668.9779631194815,5151.14204880787,5151.14204880787,3.722717714060037,15.227665211397175,6.473249230451438,6.473249230451438
09:38 AM,5521.563620520759,5347.901981653658,4701.00467997854,5173.822243887544,5173.822243887544,3.145153271832123,14.860988606427208,6.2978786541704075,6.2978786541704075
09:43 AM,5552.209148582662,5402.027181458801,4741.027420354156,5202.439219516187,5202.439219516187,2.704904716390205,14.61007153225812,6.299653339891967,6.299653339891967
09:47 AM,5567.61417143184,5443.951899541023,4772.909750788238,5225.076878047432,5225.076878047432,2.221099883776876,14.273697784615443,6.152317363189643,6.152317363189643
09:52 AM,5570.745771730093,5495.18107284731,4813.404878738299,5251.415219512556,5251.415219512556,1.356455705917361,13.594964193754414,5.732276526386219,5.732276526386219
09:56 AM,5580.13182630196,5534.925003091471,4846.044805351913,5272.22029268285,5272.22029268285,0.8101389826922532,13.155370586227495,5.517997481130613,5.517997481130613
10:00 AM,5593.560974173013,5574.0,4878.0,5293.000000000001,5293.000000000001,0.34970521038979435,12.792583784765235,5.373338657802851,5.373338657802851
10:05 AM,5611.944006188338,5620.0,4919.0,5317.999999999998,5317.999999999998,0.14355085871809675,12.347664292876456,5.237828564650773,5.237828564650773
10:09 AM,5616.056530031359,5656.05011040394,4951.050325105242,5337.294048780506,5337.294048780506,0.7121292344320089,11.841159385950903,4.963669431747981,4.963669431747981
10:14 AM,5618.989125496086,5695.719488974358,4990.968245308669,5360.420292682849,5360.420292682849,1.3655545822309754,11.176759131598613,4.601696622618184,4.601696622618184
10:18 AM,5628.817579827422,5702.176037786032,5023.09785493722,5378.815219512556,5378.815219512556,1.3032658621148396,10.761047347865434,4.441472063525845,4.441472063525845
10:22 AM,5635.719960268887,5699.264700518399,5054.663622016731,5397.052878047712,5397.052878047712,1.1275354470678873,10.31024150150344,4.234899602956643,4.234899602956643
10:27 AM,5639.268029016614,5700.19702290229,5093.648842548763,5418.039219516188,5418.039219516188,1.0804415319890606,9.675354738600648,3.9230057582314335,3.9230057582314335
10:31 AM,5641.412754877094,5699.957518741838,5124.666270085581,5434.172292675589,5434.172292675589,1.0377677792522961,9.15987727267034,3.6735560967834147,3.6735560967834147
10:36 AM,5647.396553983298,5700.011382818818,5162.605770176879,5454.9420488078695,5454.9420488078695,0.9316652077214022,8.584323398796569,3.407844718106149,3.407844718106149
10:40 AM,5658.533569474471,5700.0,5193.0,5470.000000000001,5470.000000000001,0.7328123093450221,8.227106259223035,3.331845029453094,3.331845029453094
10:44 AM,5660.499312105973,5699.998519425769,5222.695675622732,5485.342048569965,5485.342048569965,0.6978042950260493,7.734364273252739,3.0943783203259723,3.0943783203259723
10:49 AM,5667.697715410122,5700.00039671867,5258.854585266074,5502.572293468611,5502.572293468611,0.5699436160951035,7.213566260466385,2.913447933056583,2.913447933056583
10:53 AM,5677.518168790283,5699.999784208865,5287.227392718499,5516.839215868288,5516.839215868288,0.3959761069927511,6.874320160122785,2.8300913910810275,2.8300913910810275
10:58 AM,5678.105652847982,5700.000057821061,5320.908027362172,5533.852891648028,5533.852891648028,0.38559347626963103,6.29078864192408,2.540508578377733,2.540508578377733
11:02 AM,5679.03578000591,5699.99998046183,5347.194859527242,5546.015179266726,5546.015179266726,0.36915070212673,5.843261661547803,2.342309608393521,2.342309608393521
11:06 AM,5683.099788800433,5700.0000042127385,5373.535651648589,5558.020366671735,5558.020366671735,0.29737671412369615,5.447100150553325,2.200901387921945,2.200901387921945
11:11 AM,5686.488009344032,5699.999998871201,5405.144579257865,5572.89377265049,5572.89377265049,0.23761572177705004,4.9475780063874915,1.997616745289613,1.997616745289613
11:15 AM,5681.737561138186,5700.000000000001,5429.0,5584.0,5584.0,0.321423484722809,4.44824419323508,1.7202054844399868,1.7202054844399868
11:20 AM,5686.578357673292,5700.0,5458.0,5597.0,5597.0,0.23602316687674368,4.019611500909953,1.5752593570159414,1.5752593570159414
11:24 AM,5686.593946464512,5699.999999960659,5480.553931608688,5606.612369844924,5606.612369844924,0.23574838686138488,3.6232587871677326,1.4064935420492677,1.4064935420492677
11:28 AM,5686.2380023354535,5700.000000021397,5501.769971710791,5616.2519646700675,5616.2519646700675,0.2420228924693428,3.244113780480135,1.23079684031237,1.23079684031237
11:33 AM,5695.102453754478,5699.9999999942775,5527.16253381699,5627.739743252673,5627.739743252673,0.08599575301003845,2.948848090112489,1.1828182381055548,1.1828182381055548
11:37 AM,5689.530398878387,5700.000000001902,5546.483684743518,5636.109054829068,5636.109054829068,0.18401520669576807,2.5142095059913685,0.9389411832626956,0.9389411832626956
11:42 AM,5692.386960474575,5699.999999999612,5568.559826206424,5645.739645880371,5645.739645880371,0.1337407238456938,2.175311255681527,0.8194684394806963,0.8194684394806963
11:46 AM,5692.247089988567,5699.999999999875,5585.104993516547,5652.6465436663775,5652.6465436663775,0.13620122051526026,1.8822460581596847,0.6956926798177452,0.6956926798177452
11:50 AM,5692.629097565824,5700.000000000001,5601.0,5658.999999999999,5658.999999999999,0.1294815156204148,1.609609479124587,0.5907480882639042,0.5907480882639042
11:55 AM,5692.049547525846,5700.0,5619.000000000001,5667.0,5667.0,0.1396764453255682,1.2833610620553582,0.4400795762000009,0.4400795762000009
11:59 AM,5707.7349818963885,5699.99999999319,5632.811072732753,5672.690190319867,5672.690190319867,0.13551753765254265,1.3126732302967241,0.6139877147007635,0.6139877147007635
12:04 PM,5716.949140331683,5700.000000025431,5647.3344857093,5678.872695292038,5678.872695292038,0.2964717699984418,1.2176888916374844,0.6660273531388522,0.6660273531388522
12:08 PM,5720.551782781036,5699.99999988205,5657.948962119763,5683.144148402332,5683.144148402332,0.3592622474084962,1.0943493396862392,0.6539165416053446,0.6539165416053446
12:12 PM,5720.607183291996,5700.000000349063,5667.672186842688,5686.651924428227,5686.651924428227,0.3602271976149612,0.9253387752949401,0.5935603997236691,0.5935603997236691
12:17 PM,5725.741922538311,5699.999998697284,5677.825805034801,5690.636548250403,5690.636548250403,0.4495823281817568,0.8368543003116652,0.6131148550325303,0.6131148550325303
12:21 PM,5726.188407471647,5700.000002394962,5684.572799879221,5693.695895595894,5693.695895595894,0.45734445346774943,0.7267593140687703,0.5674370028299441,0.5674370028299441
12:26 PM,5726.191337100005,5699.999991061874,5691.1183500922825,5696.4839737899465,5696.4839737899465,0.45739557929956687,0.6125011363222205,0.5187979507003903,0.5187979507003903
12:30 PM,5726.217605850191,5700.0,5695.0,5698.000000000001,5698.000000000001,0.4578520701589423,0.5451697437816099,0.49277913960799347,0.49277913960799347
12:34 PM,5728.128485386965,5700.000068717309,5698.38863131828,5698.812444619412,5698.812444619412,0.491057711806123,0.5191897169303008,0.5117909076645275,0.5117909076645275
12:39 PM,5726.181773057671,5699.999743543515,5700.026529125891,5699.846326164339,5699.846326164339,0.4572336427974649,0.4567658689223518,0.45991286929177405,0.45991286929177405
12:43 PM,5726.232515434194,5700.001189413946,5699.503450500115,5700.139767635565,5700.139767635565,0.4580904800764829,0.46678273824954203,0.4556704207923912,0.4556704207923912
12:48 PM,5723.419431476566,5699.995561046728,5698.086443423099,5699.5090086770315,5699.5090086770315,0.40926356543112197,0.44261980721080774,0.41776464377286304,0.41776464377286304
12:52 PM,5726.0263273869405,5700.013136593041,5695.278202851196,5698.339797053825,5698.339797053825,0.45429743606803275,0.5369888781104628,0.4835208353949326,0.4835208353949326
12:56 PM,5722.504996389439,5699.9758491853245,5690.869024423729,5696.446267327815,5696.446267327815,0.3936937970054898,0.5528343266746065,0.45537276206950533,0.45537276206950533
01:01 PM,5719.763390204513,5700.0901320674175,5684.584149041819,5693.41266638785,5693.41266638785,0.34395230702701834,0.6150471402880184,0.46069604665449043,0.46069604665449043
01:05 PM,5720.537555661162,5700.0,5678.0,5691.0,5691.0,0.3590144363415151,0.7435936788679163,0.5163423082841337,0.5163423082841337
01:10 PM,5713.164151186517,5700.0,5668.0,5687.000000000001,5687.000000000001,0.23041787069575714,0.7905278054567635,0.45796253169240003,0.45796253169240003
01:14 PM,5701.795968227958,5702.074107162369,5658.553808797997,5683.102263518176,5683.102263518176,0.004878093428119142,0.7583954191086275,0.32785643004324294,0.32785643004324294
01:18 PM,5716.265099988775,5676.133949898635,5647.872194729564,5678.407014578169,5678.407014578169,0.7020519410518256,1.196461396784144,0.6622870834083626,0.6622870834083626
01:23 PM,5705.899825279842,5628.546404366818,5632.518245622644,5672.562145604654,5672.562145604654,1.3556743595516971,1.2860649836872848,0.5842668237441959,0.5842668237441959
01:27 PM,5700.3774712004015,5592.5945970789335,5619.464643506026,5666.953960974783,5666.953960974783,1.8908024015253642,1.4194292939926454,0.5863385432715996,0.5863385432715996
01:32 PM,5706.640242826456,5544.974542149737,5601.189915062761,5658.8303992349465,5658.8303992349465,2.832940115332157,1.8478530847682493,0.8377931945440111,0.8377931945440111
01:36 PM,5703.322873212548,5506.028241110386,5585.042712198241,5652.260171135972,5652.260171135972,3.4592927051143847,2.0738815536789432,0.8953149455453076,0.8953149455453076
01:40 PM,5703.561577769682,5465.0,5569.0,5645.0,5645.0,4.182677341461598,2.3592552817199706,1.0267545457549352,1.0267545457549352
01:45 PM,5699.461852694341,5413.0,5546.0,5636.0,5636.0,5.0261210636741165,2.692567415321754,1.1134709615494778,1.1134709615494778
01:49 PM,5700.949729161366,5369.991631135703,5526.92555188219,5627.256356563748,5627.256356563748,5.805315144821469,3.0525471289285635,1.2926508055432087,1.2926508055432087
01:54 PM,5697.57424980546,5314.284879846985,5501.323672464138,5616.228798360673,5616.228798360673,6.727237823562579,3.4444584438372554,1.4277207786728572,1.4277207786728572
01:58 PM,5690.763509558275,5268.990803961378,5479.87669783964,5606.974714001325,5606.974714001325,7.411531069398364,3.7057735989982152,1.4723647436098304,1.4723647436098304
02:02 PM,5686.769068423681,5222.613919451851,5457.99268239605,5596.821733259147,5596.821733259147,8.162018597679575,4.022958964483599,1.5816948795050554,1.5816948795050554
02:07 PM,5680.584682519774,5163.077988484378,5429.209512128413,5583.922313951104,5583.922313951104,9.110095579207922,4.42516368367661,1.7016271030360353,1.7016271030360353
02:11 PM,5677.730628673089,5114.918510800984,5404.850043886588,5573.133598461116,5573.133598461116,9.912624509339157,4.806155885741181,1.8422330514193115,1.8422330514193115
02:16 PM,5672.432556285317,5053.546099078322,5373.729844212959,5557.986263877466,5557.986263877466,10.910424250372802,5.265866259465392,2.017587538895281,2.017587538895281
02:20 PM,5665.813911408844,5002.999999999999,5348.0,5545.999999999999,5545.999999999999,11.698476543223284,5.6093249156821985,2.1146813729195135,2.1146813729195135
02:24 PM,5652.061872745643,4951.877520422636,5320.821011212975,5533.3101476439815,5533.3101476439815,12.388122566373704,5.860531412968402,2.1010337072615006,2.1010337072615006
02:29 PM,5646.387262068146,4887.059106319939,5286.924820553197,5516.408652572729,5516.408652572729,13.448035363236524,6.366237823072838,2.301978299798883,2.301978299798883
02:33 PM,5629.609778933923,4834.626449097188,5258.524739462014,5502.853865037683,5502.853865037683,14.121464205415682,6.591665391454208,2.2515932519970043,2.2515932519970043
02:38 PM,5627.341134949457,4767.302332601919,5222.430302228391,5485.339711273311,5485.339711273311,15.28321780611693,7.19542005737498,2.5234195025822204,2.5234195025822204
02:42 PM,5623.2485908403005,4712.813581374438,5193.345782009239,5470.507717836957,5470.507717836957,16.19055239615172,7.645096991289509,2.716239030444828,2.716239030444828
02:46 PM,5616.7340540337245,4658.300841765438,5163.482735458744,5455.09294697418,5455.09294697418,17.063888071751876,8.069659596032903,2.8778486840312407,2.8778486840312407
02:51 PM,5604.273001360883,4589.082671435752,5125.246716568981,5434.836114900049,5434.836114900049,18.114576675308523,8.547518735714343,3.0233517606956304,3.0233517606956304
02:55 PM,5595.557286370644,4533.0,5094.0,5418.0,5418.0,18.98930226232807,8.963491225303152,3.173183246700526,3.173183246700526
03:00 PM,5593.732546479595,4462.0,5055.000000000001,5397.0,5397.0,20.232153344404153,9.631002948445298,3.5170173912481424,3.5170173912481424
03:04 PM,5582.017956731749,4405.24698989184,5023.033869109071,5378.678658242485,5378.678658242485,21.081461506600103,10.01401450076956,3.642756079708471,3.642756079708471
03:08 PM,5567.732079800114,4347.936499992997,4990.986567217742,5360.114246002758,5360.114246002758,21.9083023810102,10.358715259931785,3.7289479957306013,3.7289479957306013
03:13 PM,5562.165686920692,4275.321290837167,4950.98401683511,5337.39160204775,5337.39160204775,23.13567176018346,10.988196046061008,4.04112530127416,4.04112530127416
03:17 PM,5549.937185166869,4216.567431682365,4919.060706707986,5318.131018171243,5318.131018171243,24.02495215708309,11.367272410668095,4.176734965850903,4.176734965850903
03:22 PM,5540.041479220518,4144.6115261495725,4878.703453295234,5293.087342792781,5293.087342792781,25.18807771214165,11.93742011509875,4.45762251697949,4.45762251697949
03:26 PM,5530.996312036541,4083.9071428099987,4845.748274169581,5272.751084020445,5272.751084020445,26.16326404118893,12.389233317254698,4.6690544243196,4.6690544243196
03:30 PM,5517.185365386735,4026.0,4813.0,5251.0,5251.0,27.028009150136796,12.763489329261892,4.824658730096448,4.824658730096448
03:35 PM,5495.295528959346,4000.0,4773.0,5223.999999999999,5223.999999999999,27.21046613561314,13.143888716320376,4.936868773110774,4.936868773110774
03:39 PM,5481.723627106047,3999.56682437199,4741.003083578063,5202.545630213886,5202.545630213886,27.0381526606902,13.512548131125529,5.0928871260798445,5.0928871260798445
03:44 PM,5467.317373363629,4000.1160690597067,4701.017039553008,5173.850150016525,5173.850150016525,26.83585393180245,14.01602068217185,5.367663943872267,5.367663943872267
03:48 PM,5450.7732648612055,3999.936865400923,4668.911932531478,5150.633239210812,5150.633239210812,26.617074843549293,14.34404430964047,5.5063751703867,5.5063751703867
03:52 PM,5402.915286004047,4000.021333654346,4637.327774656407,5127.145043352932,5127.145043352932,25.965499699464466,14.169896635819029,5.104100805827598,5.104100805827598
03:57 PM,5342.433338993194,3999.994283664546,4598.374173626272,5096.730002746677,5096.730002746677,25.127857853283707,13.927345802074974,4.599090351828726,4.599090351828726
04:01 PM,5276.325566978838,4000.0012325324583,4567.29255736342,5071.648622944795,5071.648622944795,24.189643308481205,13.438007200556456,3.8791568381410313,3.8791568381410313
04:06 PM,5213.282835497359,3999.9996697439233,4529.5553626003575,5039.611078407331,5039.611078407331,23.272920423426168,13.1151041382502,3.3313319566606547,3.3313319566606547
04:10 PM,5161.996010085132,4000.0,4500.0,5014.0,5014.0,22.510594890327482,12.824419251618416,2.867030695025497,2.867030695025497
04:14 PM,5122.036334765328,4000.0000429567262,4470.375329695036,4987.690264932523,4987.690264932523,21.90605881088521,12.722693914668385,2.622903490960116,2.622903490960116
04:19 PM,5105.901993106221,3999.9999884897793,4434.026000381151,4953.872667860822,4953.872667860822,21.65928774405747,13.158810992302822,2.977521414446715,2.977521414446715
04:23 PM,5092.362014682329,4000.0000062608683,4406.496335744704,4926.14419613295,4926.14419613295,21.45098885884302,13.468517692971012,3.2640613151645215,3.2640613151645215
04:28 PM,5049.022499439918,3999.9999983224056,4372.58632241051,4890.434213662804,4890.434213662804,20.776744433875646,13.397369037362072,3.140970074795783,3.140970074795783
04:32 PM,4991.09312847896,4000.000000566872,4345.585699381585,4861.636959722418,4861.636959722418,19.857235727719726,12.933187429706289,2.593743803694439,2.593743803694439
04:36 PM,4955.663702326097,3999.9999998777735,4319.65527310739,4832.695140681884,4832.695140681884,19.284272699936295,12.833970733731928,2.481374222114664,2.481374222114664
04:41 PM,4932.746926391366,4000.00000003275,4288.946224803829,4795.4867904531275,4795.4867904531275,18.90927996666926,13.051565612317365,2.782630813753378,2.782630813753378
04:45 PM,4883.675043402976,4000.0,4265.0,4765.0,4765.0,18.094468521132928,12.668227060657983,2.4300356257995994,2.4300356257995994
04:50 PM,4834.976223799605,4000.0,4236.0,4726.0,4726.0,17.26950009990808,12.388400605802657,2.2539143680413973,2.2539143680413973
04:54 PM,4759.308432294603,4000.0000000011414,4214.307116915861,4694.927141464995,4694.927141464995,15.9541757609388,11.451271190591465,1.3527446633369056,1.3527446633369056
04:58 PM,4703.748368960124,3999.9999999993793,4193.206417862626,4662.548956120117,4662.548956120117,14.961437427324054,10.853938413596847,0.875884711688256,0.875884711688256
05:03 PM,4664.924410905236,4000.0000000001673,4168.431979390139,4621.323824292314,4621.323824292314,14.253701718095774,10.64309703184992,0.9346472262443568,0.9346472262443568
05:07 PM,4607.0104748704025,3999.9999999999436,4149.633262464869,4588.728156390158,4588.728156390158,13.175799755209683,9.92785266932564,0.39683692016695277,0.39683692016695277
05:12 PM,4524.137717904152,4000.0000000000155,4127.402751934824,4547.037150126281,4547.037150126281,11.5853616884799,8.769294630427812,0.5061612543646693,0.5061612543646693
05:16 PM,4464.129683615209,3999.9999999999964,4110.913715585903,4512.2259922539,4512.2259922539,10.396868292574867,7.912314226123883,1.0773949693984,1.0773949693984
05:20 PM,4417.397386845158,4000.0,4095.0,4477.0,4477.0,9.448943581307654,7.298355991363711,1.3492698966214072,1.3492698966214072
05:25 PM,4352.349672820093,4000.0,4077.0,4433.0,4433.0,8.09561959188331,6.326460269027064,1.8530295872953215,1.8530295872953215
05:29 PM,4274.4933618213945,3999.999999999999,4064.047020085622,4397.104799135697,4397.104799135697,6.421658395193569,4.923304914107987,2.8684437414135338,2.8684437414135338
05:34 PM,4208.915599238742,4000.0,4049.622681783881,4351.2156286665395,4351.2156286665395,4.963644300126342,3.7846545909277016,3.380919053200656,3.380919053200656
05:38 PM,4148.622706311679,4000.0,4039.637507424123,4314.425622628132,4314.425622628132,3.5824589709149994,2.6270212213259843,3.9965773716708854,3.9965773716708854
05:42 PM,4059.104556608069,4000.0,4030.467604869322,4277.426001922535,4277.426001922535,1.456098402586079,0.7054992385482447,5.378561755918481,5.378561755918481
05:47 PM,4022.133339978773,4000.0,4020.051944842744,4229.537776350805,4229.537776350805,0.5502885684762001,0.051748536413269965,5.1565778367041,5.1565778367041
05:51 PM,4068.1095067758974,4000.0,4013.60980694664,4190.18332122119,4190.18332122119,1.6742299257788744,1.3396812386314036,3.0007504528077535,3.0007504528077535
05:56 PM,4037.726635378893,3999.9999999999995,4007.925086779839,4141.153342583547,4141.153342583547,0.9343533821316623,0.7380774205447798,2.5615084066964897,2.5615084066964897
